date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-07-18 00:00:00,18.8,13.9,23.8,,,271,11.7,31.5,1018.9,
2023-07-19 00:00:00,18.4,13.2,22.6,,,267,9.6,33.3,1011.9,
2023-07-20 00:00:00,17.3,14.3,21.3,,,294,12.9,35.2,1011.9,
2023-07-21 00:00:00,16.3,12.3,19.7,,,239,6.9,20.4,1011.3,
2023-07-22 00:00:00,16.8,13.2,20.6,,,257,13.6,37,1012.6,
2023-07-23 00:00:00,19.1,14.8,24,,,216,14.3,46.3,1009.3,
2023-07-24 00:00:00,20.5,17.4,24.2,,,224,13.5,37,1003.7,
2023-07-25 00:00:00,17.5,14.9,20.6,,,287,13.7,29.6,1003.5,
2023-07-26 00:00:00,15.4,12.5,18.4,,,284,13.4,35.2,1009.6,
2023-07-27 00:00:00,15.8,11.6,19.6,,,207,12.5,31.5,1008.8,
2023-07-28 00:00:00,18.4,15.2,21.8,,,255,14.2,37,1004.8,
2023-07-29 00:00:00,19,15.7,21.7,,,225,10.5,29.6,1007.5,
2023-07-30 00:00:00,19,15.2,23.1,,,252,12.8,37,1009.3,
2023-07-31 00:00:00,17.2,14.8,19.6,,,220,15,40.8,1008.1,
2023-08-01 00:00:00,17.6,16,19.5,,,226,16.2,40.8,998.7,
2023-08-02 00:00:00,17.8,14.4,21.5,,,205,16.4,40.8,998.9,
2023-08-03 00:00:00,18.4,15.9,21.1,,,221,20.4,53.7,997,
2023-08-04 00:00:00,18.3,15.7,21.7,,,268,13.2,31.5,1009.5,
2023-08-05 00:00:00,17.2,13.2,21.1,,,348,8,18.5,1013.5,
2023-08-06 00:00:00,15.9,14.3,16.9,,,350,9.3,25.9,1005.1,
2023-08-07 00:00:00,15.3,13.4,17.6,,,277,22.3,61.1,1004.8,
2023-08-08 00:00:00,14.8,11.5,18,,,254,20.4,50,1009.8,
2023-08-09 00:00:00,15,10.5,19,,,255,12.4,31.5,1013.6,
2023-08-10 00:00:00,15.1,10.3,19.9,,,277,9.4,27.8,1019.9,
2023-08-11 00:00:00,18,10.5,25.3,,,210,7.4,22.2,1021.4,
2023-08-12 00:00:00,20.4,15.5,25.3,,,172,11.5,27.8,1017.4,
2023-08-13 00:00:00,20.9,16.4,25.3,,,251,9,24.1,1017.4,
2023-08-14 00:00:00,22.4,15.5,29.1,,,165,9.2,25.9,1016.1,
2023-08-15 00:00:00,24.3,19.2,29.8,,,211,9,25.9,1015.2,
2023-08-16 00:00:00,22.3,18.9,26.4,,,355,9.4,29.6,1019.6,
2023-08-17 00:00:00,21.6,17.9,25.5,,,76,13.9,29.6,1019.4,
2023-08-18 00:00:00,23.1,18.3,28.4,,,85,10.3,25.9,1017.9,
2023-08-19 00:00:00,25,18.6,31.6,,,119,9.2,22.2,1017.3,
2023-08-20 00:00:00,23.5,19.7,27.7,,,320,10.9,27.8,1020.8,
2023-08-21 00:00:00,22.1,18.1,26.6,,,339,9.6,29.6,1022.2,
2023-08-22 00:00:00,20.7,17,25,,,54,8,20.4,1019.9,
2023-08-23 00:00:00,20.1,14.9,25.2,,,261,9.8,29.6,1019,
2023-08-24 00:00:00,21.3,14.9,27.8,,,209,8.5,24.1,1016.5,
2023-08-25 00:00:00,23.1,19,27.7,,,208,9.7,27.8,1009,
2023-08-26 00:00:00,20,15.1,23.2,,,246,12.5,37,1009.7,
2023-08-27 00:00:00,16.6,12.9,20.6,,,147,7.9,20.4,1010,
2023-08-28 00:00:00,15.5,12.8,18.2,,,270,9.5,24.1,1010.6,
2023-08-29 00:00:00,14.5,13.1,15.7,,,358,9.7,24.1,1009.4,
2023-08-30 00:00:00,15.8,13.2,19.6,,,271,7.5,20.4,1007.4,
2023-08-31 00:00:00,14.1,12.6,16.1,,,236,13.4,37,1008.4,
2023-09-01 00:00:00,15.1,10.8,20,,,247,10.8,29.6,1013.5,
2023-09-02 00:00:00,15.7,10.5,21.3,,,284,7.9,22.2,1019.6,
2023-09-03 00:00:00,15.6,12.1,19.3,,,305,10.9,31.5,1025.4,
2023-09-04 00:00:00,17.6,11.8,24,,,270,7,16.7,1028.1,
2023-09-05 00:00:00,19.7,13.4,27.1,,,155,10.3,24.1,1024.1,
2023-09-06 00:00:00,20.6,12.7,28.7,,,125,9.4,22.2,1022.7,
2023-09-07 00:00:00,21.1,13.9,28.5,,,103,13,31.5,1023.7,
2023-09-08 00:00:00,21.3,14.7,29,,,121,12.3,25.9,1021,
2023-09-09 00:00:00,21.2,13.6,29.8,,,142,10.9,27.8,1018,
2023-09-10 00:00:00,21,12.7,29.8,,,241,8.8,22.2,1017.1,
2023-09-11 00:00:00,21.4,13.7,29.6,,,193,7,18.5,1014.2,
2023-09-12 00:00:00,21.2,14.7,28.6,,,218,8.4,22.2,1011.9,
2023-09-13 00:00:00,19,15.7,21.5,,,322,13.1,38.9,1013,
2023-09-14 00:00:00,15.3,11.6,19.2,,,317,10.2,25.9,1021.8,
2023-09-15 00:00:00,15.8,9.8,22.1,,,109,11.8,31.5,1022.2,
2023-09-16 00:00:00,18,12.5,24.6,,,118,12.4,29.6,1017.7,
2023-09-17 00:00:00,19.3,13.2,26.2,,,136,7.6,22.2,1015.4,
2023-09-18 00:00:00,20.8,16.2,26.8,,,162,13.8,33.3,1009.3,
2023-09-19 00:00:00,18.2,15.9,20.8,,,233,16.7,44.5,1008.9,
2023-09-20 00:00:00,18.5,14.3,24,,,204,15.4,37,1010.1,
2023-09-21 00:00:00,20.3,14.1,27.8,,,152,13.6,31.5,1003.8,
2023-09-22 00:00:00,17.3,14.5,18.6,,,204,11.7,25.9,1002.2,
2023-09-23 00:00:00,14.6,12,17.6,,,233,13.4,37,1012.1,
2023-09-24 00:00:00,13.7,9.6,19.1,,,256,9,20.4,1025.3,
2023-09-25 00:00:00,14.4,8.5,21.1,,,135,9.9,25.9,1026.8,
2023-09-26 00:00:00,17.1,11.3,23.6,,,118,9.4,24.1,1023.1,
2023-09-27 00:00:00,18.9,13.4,25.8,,,140,8.1,20.4,1020.6,
2023-09-28 00:00:00,18.7,13.5,25.7,,,181,9.7,20.4,1017.3,
2023-09-29 00:00:00,18,13.7,22.4,,,201,9.8,25.9,1017,
2023-09-30 00:00:00,15.7,12.7,18.9,,,279,14.8,35.2,1023.1,
2023-10-01 00:00:00,15.4,12.2,19.1,,,242,10.8,25.9,1023.3,
2023-10-02 00:00:00,17.9,13.1,23.8,,,215,10.4,25.9,1020.2,
2023-10-03 00:00:00,17.9,14.2,23.7,,,221,18.1,48.2,1012.1,
2023-10-04 00:00:00,14.5,11.9,17.2,,,258,19.3,46.3,1022.2,
2023-10-05 00:00:00,13.6,11.6,15.6,,,253,16.6,44.5,1021.2,
2023-10-06 00:00:00,14.5,11.5,17.6,,,233,15.5,42.6,1021.5,
2023-10-07 00:00:00,15.4,13,16.3,,,273,19.2,46.3,1015.2,
2023-10-08 00:00:00,11.9,9.3,14.6,,,313,10.4,25.9,1023.3,
2023-10-09 00:00:00,10.4,8.3,12.7,,,133,8.7,20.4,1018.5,
2023-10-10 00:00:00,13.7,10.7,16.4,,,229,10.2,25.9,1017.8,
2023-10-11 00:00:00,17.5,13.3,22.6,,,223,16.7,40.8,1011.5,
2023-10-12 00:00:00,15.2,12.6,17.3,,,263,12.6,35.2,1011.9,
2023-10-13 00:00:00,16.4,12.5,20.7,,,195,16.3,40.8,1009.4,
2023-10-14 00:00:00,15,9.5,17.9,,,256,20.8,48.2,1005.2,
2023-10-15 00:00:00,8.7,7.1,10.6,,,270,21.6,50,1014.2,
2023-10-16 00:00:00,7,4.6,9.7,,,275,14.2,37,1020.1,
2023-10-17 00:00:00,6.4,3.5,11,,,225,6.5,14.8,1021.5,
2023-10-18 00:00:00,6,1.1,11.7,,,125,10.8,31.5,1015.5,
2023-10-19 00:00:00,6.6,5.5,7.8,,,96,17.1,35.2,1001,
2023-10-20 00:00:00,6.7,5.6,7.5,,,84,21.3,46.3,992.2,
2023-10-21 00:00:00,11,6.6,16.6,,,167,12.5,35.2,996.1,
2023-10-22 00:00:00,11.6,8.4,15.9,,,211,10.4,27.8,1007.5,
2023-10-23 00:00:00,11.1,8.4,15.4,,,224,8.9,20.4,1014.1,
2023-10-24 00:00:00,11.1,9.1,13.3,,,121,11.3,27.8,1006.8,
2023-10-25 00:00:00,10.9,9.1,13.5,,,256,9.1,25.9,1001.9,
2023-10-26 00:00:00,9.7,9.2,10.5,,,53,10.1,29.6,994.9,
2023-10-27 00:00:00,8.9,8.1,10,,,71,9.5,22.2,995,
2023-10-28 00:00:00,9.6,8.6,11.1,,,192,7.8,20.4,999.6,
2023-10-29 00:00:00,11.7,8.4,15.6,,,187,16.8,40.8,1000.4,
2023-10-30 00:00:00,12.6,11.3,15,,,184,13.7,33.3,1002.2,
2023-10-31 00:00:00,11.2,8.8,13,,,246,16.1,50,998.2,
2023-11-01 00:00:00,10.1,7.6,13.3,,,192,11.8,29.6,1005.5,
2023-11-02 00:00:00,11.1,8.4,14.2,,,157,16.3,38.9,993.1,
2023-11-03 00:00:00,9.4,8,11.2,,,219,11.3,24.1,986.6,
2023-11-04 00:00:00,8.6,6.7,11.4,,,191,17.1,40.8,988.5,
2023-11-05 00:00:00,9.4,7.3,11.7,,,187,17.4,40.8,981,
2023-11-06 00:00:00,10.4,8.7,12.4,,,236,19.8,46.3,998.9,
2023-11-07 00:00:00,9.2,7.2,12.1,,,217,16,35.2,1009.4,
2023-11-08 00:00:00,8.3,6.6,10.4,,,222,16,38.9,1011.6,
2023-11-09 00:00:00,9,7.2,10.9,,,193,17.3,38.9,1005.2,
2023-11-10 00:00:00,8.3,5.4,10.6,,,197,14.4,33.3,1000.7,
2023-11-11 00:00:00,6.1,3.9,9,,,212,9.7,20.4,1001.9,
2023-11-12 00:00:00,5.9,4.8,7.5,,,234,9.3,22.2,1007,
2023-11-13 00:00:00,5.7,2.8,7.9,,,190,12.8,35.2,1005.8,
2023-11-14 00:00:00,10.3,8.2,12.3,,,242,21.4,53.7,999.1,
2023-11-15 00:00:00,8,5.8,9.9,,,274,15.2,38.9,1008.5,
2023-11-16 00:00:00,6.5,3.7,8.5,,,237,15.3,40.8,1011.2,
2023-11-17 00:00:00,4.1,3.1,5,,,283,17.6,42.6,1014.5,
2023-11-18 00:00:00,4,2.6,5.6,,,259,11.7,27.8,1023.5,
2023-11-19 00:00:00,6.9,3.8,9.8,,,206,16.8,37,1008,
2023-11-20 00:00:00,9.2,8.8,9.8,,,253,10.3,27.8,1005.8,
2023-11-21 00:00:00,4.8,0.8,8.8,,,18,14,33.3,1015.7,
2023-11-22 00:00:00,-0.3,-2.2,1.4,,,118,10.5,29.6,1027.8,
2023-11-23 00:00:00,6.9,0.9,10.1,,,254,26.5,66.7,1010.8,
2023-11-24 00:00:00,4.9,2.5,8,,,285,24.8,61.1,998.5,
2023-11-25 00:00:00,1.9,0.3,3.5,,,302,15.4,37,1003.9,
2023-11-26 00:00:00,-0.4,-1.4,1,,,279,10.5,24.1,1012,
2023-11-27 00:00:00,-0.6,-2,0.8,,,132,11.3,35.2,1006.3,
2023-11-28 00:00:00,-1.2,-2,-0.2,,,22,15.7,38.9,1001.8,
2023-11-29 00:00:00,-0.9,-2,0,,,204,15.5,35.2,1002.3,
2023-11-30 00:00:00,-2.4,-4.5,-0.4,,,207,7.5,29.6,1004.2,
2023-12-01 00:00:00,-3.9,-4.5,-2.7,,,1,6.1,14.8,1006.8,
2023-12-02 00:00:00,-3.6,-4.7,-2.1,,,320,8.6,22.2,1010.9,
2023-12-03 00:00:00,-2.3,-3.6,-0.9,,,269,11,24.1,1020.3,
2023-12-04 00:00:00,-2.5,-4.1,-0.7,,,145,13.8,31.5,1017.4,
2023-12-05 00:00:00,-1.6,-2.7,-0.2,,,114,16.9,33.3,1010.2,
2023-12-06 00:00:00,0.2,-0.4,0.6,,,138,11,27.8,1012.5,
2023-12-07 00:00:00,0.5,0.1,0.9,,,220,6.8,16.7,1020,
2023-12-08 00:00:00,0.3,-0.2,1.2,,,128,14.5,33.3,1014.7,
2023-12-09 00:00:00,2.7,1,4.5,,,170,12.2,35.2,1010.2,
2023-12-10 00:00:00,4.9,2.6,6.9,,,195,17.1,38.9,1001.9,
2023-12-11 00:00:00,7.4,6.7,8.2,,,233,17.2,40.8,998.1,
2023-12-12 00:00:00,5.8,4.6,7.1,,,237,10.4,40.8,1006.1,
2023-12-13 00:00:00,4.2,3.9,4.5,,,84,13.7,29.6,1001.2,
2023-12-14 00:00:00,2.7,1.8,3.8,,,9,11.8,27.8,1014.6,
2023-12-15 00:00:00,2.9,0.8,5.5,,,259,11.2,25.9,1029.9,
2023-12-16 00:00:00,6.6,5.5,8,,,254,16.5,37,1035,
2023-12-17 00:00:00,8.1,6.6,9,,,252,18.6,38.9,1032.4,
2023-12-18 00:00:00,6.5,6,7.1,,,251,18.1,37,1027.5,
2023-12-19 00:00:00,7,6.4,7.6,,,237,17.1,35.2,1016.5,
2023-12-20 00:00:00,5.7,4.6,6.5,,,259,19.8,51.8,1007.2,
2023-12-21 00:00:00,7.1,5.6,8.6,,,253,25.8,70.4,989.8,
2023-12-22 00:00:00,4.3,2.7,5.8,,,282,33,77.8,989.4,
2023-12-23 00:00:00,2.5,1.5,3.4,,,279,21.9,55.5,999.6,
2023-12-24 00:00:00,7,2.2,10.9,,,240,19.8,57.4,999.4,
2023-12-25 00:00:00,9.9,8.5,11,,,264,22.5,57.4,1001.2,
2023-12-26 00:00:00,8.7,6.1,9.8,,,259,22.9,57.4,1006.5,
2023-12-27 00:00:00,4.7,3.3,5.8,,,217,15.2,46.3,1019.1,
2023-12-28 00:00:00,8,4.5,10.4,,,216,19.5,42.6,1011.7,
2023-12-29 00:00:00,9.2,8.2,10.5,,,227,22.2,50,1007,
2023-12-30 00:00:00,7,5.3,8.8,,,246,17.8,44.5,1009.9,
2023-12-31 00:00:00,5.5,3.5,7.5,,,164,14.1,27.8,1007.5,
2024-01-01 00:00:00,5.7,4.6,7.1,,,209,14.7,29.6,1005.5,
2024-01-02 00:00:00,5,3.5,6.7,,,164,14.8,31.5,999.9,
2024-01-03 00:00:00,8.7,6.9,10.6,,,218,19.9,44.5,989.8,
2024-01-04 00:00:00,5.2,1.2,8.5,,,277,19.3,55.5,997.2,
2024-01-05 00:00:00,0.6,-0.1,1.5,,,97,14.6,33.3,1006.2,
2024-01-06 00:00:00,0.3,-1,1.5,,,79,16.8,37,1010.9,
2024-01-07 00:00:00,-2.3,-3.6,-1.3,,,36,16.3,35.2,1022.9,
2024-01-08 00:00:00,-5.4,-6.9,-3.5,,,53,15.6,31.5,1033.4,
2024-01-09 00:00:00,-6.8,-9,-3.7,,,78,9.7,20.4,1037.8,
2024-01-10 00:00:00,-6,-8.5,-2.2,,,79,8.3,18.5,1034.2,
2024-01-11 00:00:00,-3,-6.3,-0.4,,,299,10.8,25.9,1030.8,
2024-01-12 00:00:00,-0.8,-2.2,0.8,,,276,12,27.8,1028.4,
2024-01-13 00:00:00,1.9,0.9,3,,,264,20.1,48.2,1015.3,
2024-01-14 00:00:00,2.7,2.2,3.4,,,266,21.1,46.3,1002.5,
2024-01-15 00:00:00,1.5,-0.9,2.5,,,272,22.2,55.5,994.1,
2024-01-16 00:00:00,-0.6,-2.5,0.5,,,256,11.5,29.6,1004.8,
2024-01-17 00:00:00,-1.8,-3.8,-0.4,,,174,11.4,25.9,996.6,
2024-01-18 00:00:00,-1.7,-3,-0.2,,,296,9.4,22.2,996.6,
2024-01-19 00:00:00,-1,-3.5,1.6,,,250,17.7,38.9,1013.7,
2024-01-20 00:00:00,0.8,-0.3,2.4,,,251,19.5,42.6,1024.7,
2024-01-21 00:00:00,0.4,-3.1,3.6,,,191,17.9,40.8,1024.9,
2024-01-22 00:00:00,6.5,3.1,8.8,,,214,24.4,55.5,1010.5,
2024-01-23 00:00:00,6.1,5,7.4,,,246,21.3,50,1017.6,
2024-01-24 00:00:00,9.1,6.6,10.7,,,252,30,72.2,1010.7,
2024-01-25 00:00:00,7.3,5.5,8,,,284,25.2,68.5,1021.1,
